77,MAGAMPURA HARDWARE,23,"A /14, SIRIBOPURA, THISSA ROAD, 23",Co-operate,0,0714048296/ 0727048296
76,KIRIELLA ELECTRICALS,17,"NO.06, IDANGODA, KIRIELLA",Co-operate,0,0777755519/ 0767755519
75,HASHEEM HARDWARE PVT LTD,16,"NO.579, DIPPITIYA, ARANAYAKA",Co-operate,0,773533660
74,FINAL TOUCH ELECTRICALS,10,"NO.227, MAIN STREET, DARGA TOWN",Co-operate,0,342291200
73,FASHION LIGHT,8,"NO.126/7/15, GEMROSE BUILDING, 14 ROAD, THIHARIYA",Co-operate,0,0332289077/ 0773793233/ 0779363811
72,ELECTRIC LANKA HOLDINGS,17,"NO.141/B, BANS RATHWATHTHA ROAD, BALANGODA",Co-operate,0,0702172747/0711166777
71,DOLPIN ELECTRICALS,16,"NO.04, PARAGAMMANA JUNCTION, 16",Co-operate,0,777106143
70,DENTO ELECTRICALS,17,"NO.248, MAIN STREET, 17",Co-operate,0,0767166148/ 0452230849
69,DEEPTHI ELECTRICALS,8,"NO. 67/1/A, 14 ROAD, KADAWATHA",Co-operate,0,0112926229/ 0773049655
68,DAWATAGE  ENTERPRISES,8,"NO.91/1, NEW 14 ROAD, WELIWERIYA",Co-operate,0,771396850
67,CITY LIGHT ELECTRICAL -THIHARIYA,8,"NO.109, 14 ROAD, THIHARIYA",Co-operate,0,0332297235/ 0768065098
66,CITY ELECTRICALS - BALANGODA,17,"NO.23, NEAR DORAWELA BRIDGE, BALANGODA",Co-operate,0,0602468918/ 0777460844
65,CHATHURANGA ELECTRICALS,17,"NEW TOWN ROAD, EMBILIPITIYA",Co-operate,0,0473125955/ 0714853627
64,CENTRAL HARDWARE,8,"NO.20, MAIN STREET, KIRINDIWELA",Co-operate,0,777432632
63,BALANGODA ELECTRICALS,17,"NO.30, MAIN STREET, BALANGODA",Co-operate,0,452286725
62,AKEA CERAMIC & HARDWARE,16,"NO.511/A,DIPPITIYA,ARANAYAKE",Co-operate,0,0352259659/0777732022
61,ASIAN ELECTRICALS,8,"DANOVITA ROAD, MEERIGAMA",Co-operate,0,0724365237/ 0771298310
60,WEST WOOD,9,"NO.64/B, PANNIYAPIYA",Co-operate,0,
59,WICKRAMA ELECTRICALS,10,"NO.44/1, 17 ROAD, SAWGAS JUNCTION, MUNAGAMA, HORANA",Co-operate,0,0387201222/ 0772295954
58,WINRI ELECTRICALS,9,"NO.349, OLD KOTTAWA ROAD, EMBULDENIYA, NUGEGODA",Co-operate,0,773666288
57,VISHMA ENTERPRISES,9,"NO.42,9 ROAD,AVISSAWELLA",Co-operate,0,0362232181/ 0777353758
56,VITHANAGE ELECTRICLAS,9,"KESBEWA ROAD, BORALASGAMUWA",Co-operate,0,112519001
55,VALUE VISION,9,"NO.363/B/2, PANNIPITIYA ROAD, THALAWATHUGODA",Co-operate,0,0773225564/ 0117055564
54,UDANI ELECTRONIC,25,"NO.2, OPPOSITE BUS STAND, HABARADUWA",Co-operate,0,912283814
53,THARINDU ELECTRICALS,9,"NO. 214/B/1, MAKOLA ROAD, KIRIBATHGODA",Co-operate,0,775667274
52,TIMEE ELECTRICALS,9,"SUPER MARKET, NUGEGODA",Co-operate,0,112853430
51,SUMAL ELECTRICALS,10,"NO.1/4/4, 25 ROAD, 10 NORTH",Co-operate,0,342236487
50,SOUTH ASIAN ELECTRICALS,9,"NO.109/1/A, HIGH LEVEL ROAD, MORAKATIYA, PANNIPITIYA",Co-operate,0,772156650
49,SOLETCO ELECTRICALS,9,"NO.51/2/A, HORANA ROAD, HONNANTHARA, PILIYANDALA",Co-operate,0,768638809
48,SHA ELECTRICALS & CONSTRUCTIONS,9,"NO.648/3B, MADIWELA ROAD, THALAWATHUGODA",Co-operate,0,0778519671/ 0773637236
47,SCAME ELECTRICALS,9,"NO.282/A, LAKE ROAD, BORALASGAMUWA",Co-operate,0,114835067
46,SARATH ENTERPRISES,9,"NO.201, HIGH LEVEL ROAD, 9 06",Co-operate,0,777707020
45,S.M. ELECTRICALS,9,"NO. 262, BORELLA ROAD, PANAGODA, HOMAGAMA",Co-operate,0,704125033
44,R.A.D. ELECTRICALS,9,"NO.458/3,HOMAGAMA ROAD,ATHURUGIRIYA",Co-operate,0,0112762632/ 0758793034
43,RANGA ELECTRICALS,25,"NO.45, MATARA ROAD, PETTIGALA MAWATHA, 25",Co-operate,0,0769242360/0915050042
42,R.S.T. TRADERS,25,"NO.101/A, H.K. EDMOND ROAD, 25",Co-operate,0,776732379
41,PATHUM HARDWARE,8,"NO.699, NEW 14 ROAD, YATIHENA, MALWANA (BIYAGAMA)",Co-operate,0,0717586053/ 0710680502
40,PUBUDU SUPPLIERS,9,"NO.311/B, MAWATHAGAMA, PADUKKA",Co-operate,0,714200793
39,PRAVEEN  ELECTRICALS,9,"NO.05, 25 ROAD, MORATUWA",Co-operate,0,0112641369/ 0773620412
38,PRAMOD ELECTRICAL,9,"NO.177E, BORELLA ROAD, PORE, ATHURUGIRIYA",Co-operate,0,710652662
37,POWER GRANT,10,"NO.438, DESHA SEWA MAWATHA, MAIN STREET, PANADURA",Co-operate,0,768468922
36,PANAL TEC ELECTRICALS,9,"MEEGODA ROAD, PADUKKA",Co-operate,0,750364113
35,P.P.S TRADING COMPANY,9,"NO.546, KADUWELA ROAD, THALAHENA, BATTARAMULLA",Co-operate,0,0114366372/ 0718222208
34,P.C ELETRICALS,9,"HIGH LEVEL ROAD, PAHATHGAMA, HANWELLA",Co-operate,0,362253965
33,NEW SUPPER ELECTRICALS,9,"NO.404/04A, ATHURUGIRIYA, MALAMBE",Co-operate,0,112054160
32,NEW CASCADE ELECTRICALS,9,"NO.501/A, PUWAKPITIYA, AWISSAWELLA",Co-operate,0,777757035
31,NEW NUGEGODA ELECTRICALS,9,"NO.45, STATION ROAD, HOMAGAMA",Co-operate,0,0112816231/ 0714161131
30,NEW MALMADU ELECTRICALS,9,"NO.355/2/A, HORANA ROAD, PADUKKA",Co-operate,0,112087434
29,NEW LANKA LIGHTING,10,"NO.173/B, 25 ROAD, 10 SOUTH",Co-operate,0,0347201773/0775321754
28,MISSION ELECTRICALS,9,"NO.18, AVISSAWELLA ROAD, MULLERIYAWA NEW TOWN (GALWANA JUNCTION)",Co-operate,0,0717599329/ 0777599329
27,MEGA ELECTRICALS,10,"NO.297, PANADURA ROAD, HORANA",Co-operate,0,0768979306/ 0347301301
26,METRO LIGHT SHOP,25,"NO.05, WARD STREET,25",Co-operate,0,773402202
25,LIYANAGE HARDWARE,9,"NO.239/01, SIRISUMANA MAWATHA, MULLERIYAWA NEW TOWN",Co-operate,0,776499596
24,KALYANI ELECTRICALS  TRADING,10,"NO.90A, AGALAWATHA ROAD, MATHUGAMA",Co-operate,0,342247165
23,JAYANI ELECTRICALS,25,"AKURASSA ROAD, IMADUWA",Co-operate,0,0772112450/0716108797
22,JAYANTHA ELECTRICALS,9,"NO.454/1A,MAKUBURA,PANNIPITIYA",Co-operate,0,0112783488/ 0760606253
21,JAYASOMA ELECTRICALS,9,"MAIN STREET, ATHURUGIRIYA",Co-operate,0,112561064
20,JAYALOKA ELECTRICALS,9,"NO.43, 9 ROAD, PILIYANDALA",Co-operate,0,0112615665/ 0777905600
19,INFATH HARDWARE,10,"NO.53, PANADURA ROAD, BANDARAGAMA",Co-operate,0,382288049
18,HORANA ELECTRICALS,10,"NO.311/D, PANADURA ROAD, HORANA",Co-operate,0,0719287936/ 0776783934
17,HEYLI ELECTRICALS,9,"NO.133/23, HIGH LEVEL ROAD, KOTTAWA",Co-operate,0,112817877
16,HESHALI ELECTRICALS,10,"NO.01, MANKADA JUNCTION, BOMBUWALA, 10 SOUTH",Co-operate,0,765397678
15,GUNATHILAKA ELECTRICALS,9,"NO.776/3, PANNIPITIYA, PALAWATTA",Co-operate,0,714299050
14,GUNARATHNE ELECTRICALS,9,"NO.75, SUPER MARKET, MAHARAGAMA",Co-operate,0,112851900
13,GODAGAMA ELECTRICALS,9,"NO.494/2, HIGH LEVEL ROAD, GODAGAMA",Co-operate,0,773572319
12,GAMAGE ELECTRICALS,9,"NO.100/2, 9 ROAD, BOKUNDARA",Co-operate,0,703790702
11,GAGANA ELECTRICALS,9,"NO.510B, THALANGAMA NORTH, BATTARAMULLA",Co-operate,0,112741168
10,EXCELLENT HARDWARE,9,"NO.160, AMBALANDUWA, PANADURA",Co-operate,0,715154081
9,DISANAYAKE ELECTRICALS,9,"NO.15, NAWALA ROAD, NUGEGODA",Co-operate,0,115615573
8,DAWOOD & SONS,9,"NO.259, 25 ROAD, MT.LAVINIA",Co-operate,0,774179314
7,DANESH ELECTRICALS,9,"NO.30, LAKE ROAD, BORALASGAMUWA",Co-operate,0,772993971
6,D & D ENTERPRICESS,9,"NO.148/1A/2, PAHALA HANWELLA, HANWELLA",Co-operate,0,779214619
5,CHANDANA HARDWARE STORES,9,"NO.441, TYRE JUNCTION, 14 ROAD, DALUGAMA, KELANIYA",Co-operate,0,112907931
4,CASCADE ELECTRICALS,9,"NO.616, PUWAKPITIYA, AWISSAWELLA",Co-operate,0,776119961
3,ATHURUGIRIYA ELECTRICALS,9,"NO.123/4, KADUWELA ROAD, ATHURUGIRIYA",Co-operate,0,713506915
2,ASHEN ELECTRICALS,9,"NO.130/2, HORANA ROAD, KESBEWA",Co-operate,0,0112620340/0773467666
1,A.N. ELECTRICALS,9,"NO.13, OLD KIRULAPONA ROAD, NUGEGODA",Co-operate,0,114864355
